"C","mxch","qss","diam","maxtl","meantl","medtl","sdtl","par"
"12",2,0.114,3,3.5,2.20833333333333,2.16666666666667,0.971229652058171,"10/-10"
"12",2,0.205,3,3.5,2.35,2.25,0.914391114956346,"10/-10"
"12",2,0.087,3,3.11111111111111,2.04444444444444,2,0.838379781743461,"10/-10"
"12",2,0.374,5,6,3.45,3.25,1.57144660884309,"10/-10"
"12",2,0.239,3,3.83333333333333,2.25,2.33333333333333,1.00998105348321,"10/-10"
"12",2,0.278,4,4.66666666666665,2.91666666666667,3,1.2453617650811,"10/-10"
"12",2,0.659,3,4,2.48333333333334,2.5,1.01059205236154,"5/-1"
"12",2,0.699,2,3.33333333333334,2.23333333333333,2.00000000000001,0.832221480492179,"5/-1"
"12",2,0.621,3,4,2.675,3,1.10585562650224,"5/-1"
"12",2,0.625,3,4.375,2.8125,3,1.1475366128267,"5/-1"
"12",2,0.566,2,3.5,2.11666666666667,2,0.926462807312487,"5/-1"
"12",2,0.473,3,4,2.32222222222222,2.33333333333333,1.09675916154651,"5/-1"
"12",2,0.702,3,4.25,2.65,2.75,0.936897954837013,"5/-1"
"12",2,0.851,3,3.875,2.3125,2.25,0.919031041671366,"5/-1"
"12",2,0.754,2,3.5,2.23333333333333,2.33333333333334,0.972460288312938,"5/-1"
"12",2,0.545,4,5,3.45,3.75000000000001,1.25720147770974,"5/-1"
"12",2,0.562,4,5.00000000000001,3.55000000000001,3.75000000000001,1.34267560407486,"5/-1"
"12",2,0.621,3,3,1.9,2,0.843274042711568,"5/-1"
"12",2,0.771,2,3.33333333333333,2.16666666666667,2,0.789592800197327,"5/-1"
"12",2,0.694,3,4,2.6,2.75,1.04880884817015,"5/-1"
"12",2,0.445,3,3.75,2.475,2.25,1.05046286094379,"5/-1"
"12",2,0.564,3,3.49999999999999,2.20833333333334,2.25000000000001,0.961648854061876,"5/-1"
"12",2,0.524,5,4.5,2.68333333333333,2.66666666666667,1.21067780220038,"5/-1"
"12",2,0.372,2,3.33333333333333,2.13333333333334,2,0.918936583472683,"5/-1"
"12",2,0.521,2,3,1.93333333333333,2,0.750308578494849,"5/-1"
"12",2,0.419,3,3.5,2.20833333333333,2.16666666666667,0.971229652058171,"5/-1"
"12",2,0.529,3,3.5,2.35,2.25,0.914391114956346,"5/-1"
"12",2,0.478,3,3.11111111111111,2.04444444444444,2,0.838379781743461,"5/-1"
"12",2,0.456,5,6,3.45,3.25,1.57144660884309,"5/-1"
"12",2,0.633,3,3.83333333333333,2.25,2.33333333333333,1.00998105348321,"5/-1"
"12",2,0.79,4,4.66666666666665,2.91666666666667,3,1.2453617650811,"5/-1"
"12",2,0.397,3,4,2.48333333333334,2.5,1.01059205236154,"5/-5"
"12",2,0.478,2,3.33333333333334,2.23333333333333,2.00000000000001,0.832221480492179,"5/-5"
"12",2,0.562,3,4,2.675,3,1.10585562650224,"5/-5"
"12",2,0.536,3,4.375,2.8125,3,1.1475366128267,"5/-5"
"12",2,0.579,2,3.5,2.11666666666667,2,0.926462807312487,"5/-5"
"12",2,0.523,3,4,2.32222222222222,2.33333333333333,1.09675916154651,"5/-5"
"12",2,0.54,3,4.25,2.65,2.75,0.936897954837013,"5/-5"
"12",2,0.597,3,3.875,2.3125,2.25,0.919031041671366,"5/-5"
"12",2,0.558,2,3.5,2.23333333333333,2.33333333333334,0.972460288312938,"5/-5"
"12",2,0.605,4,5,3.45,3.75000000000001,1.25720147770974,"5/-5"
"12",2,0.542,4,5.00000000000001,3.55000000000001,3.75000000000001,1.34267560407486,"5/-5"
"12",2,0.552,3,3,1.9,2,0.843274042711568,"5/-5"
"12",2,0.521,2,3.33333333333333,2.16666666666667,2,0.789592800197327,"5/-5"
"12",2,0.632,3,4,2.6,2.75,1.04880884817015,"5/-5"
"12",2,0.501,3,3.75,2.475,2.25,1.05046286094379,"5/-5"
